time,state,accel,vel,alt,roll,s1,s2,s3,ax,ay,az,gx,gy,gz,baro,temp
0,0,0.000030517578,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.125,0.0,0.0,1.78e-43,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.03125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.000030517578,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.000030517578,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.00012207031,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,7.34684e-40,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,4.124e-42,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.25,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,7.34684e-40,1.075e-42,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.00048828125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.25,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,7.34684e-40,0.0,2.25,24.0
0,0,0.00012207031,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.25,24.0
0,0,0.00012207031,0.000030517578,2.0,0.0,0,0,90,0.0,0.000030517578,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.25,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.000030517578,0.0078125,0.0,0.0,1.435e-42,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,1.469368e-39,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.000030517578,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,7.34684e-40,0,0,90,0.000030517578,0.0078125,0.0078125,7.34684e-40,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.00012207031,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,7.891e-42,2.25,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.000030517578,0.0078125,0.0,0.0,7.17e-43,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,7.34684e-40,0,0,90,0.000030517578,0.0078125,0.0078125,7.34684e-40,7.34684e-40,0.0,2.0,24.0
0,0,0.03125,0.000030517578,2.0,7.34684e-40,0,0,90,0.0,0.000030517578,0.0078125,7.34684e-40,0.0,0.0,2.0,24.0
0,0,0.00012207031,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,2.87e-42,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,7.34684e-40,0,0,90,0.000030517578,0.0078125,0.0078125,7.34684e-40,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,1.19098e-40,2.0,24.0
0,0,0.000030517578,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,2.87e-42,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,-0.0,0,0,90,0.000030517578,0.0078125,0.0078125,-0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,7.34684e-40,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.000030517578,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.000030517578,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,7.34684e-40,0,0,90,0.000030517578,0.0078125,0.0078125,7.34684e-40,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.000030517578,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.00012207031,0.000030517578,2.0,7.34684e-40,0,0,90,0.000030517578,0.0078125,0.0078125,7.34684e-40,0.0,2.87e-42,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.000030517578,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.000030517578,0.0,0.0,0.0,2.0,24.0
0,0,0.00012207031,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.00048828125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.00048828125,0.0,0.0,0.0,2.25,24.0
0,0,0.0078125,0.000030517578,2.0,7.34684e-40,0,0,90,0.000030517578,0.0078125,0.0078125,7.34684e-40,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.0,0.0078125,0.0078125,0.0,0.0,1.148e-41,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.000030517578,0.00048828125,0.0,0.0,0.0,2.0,24.0
0,0,0.03125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.125,0.0,0.0,0.0,2.0,24.0
0,0,0.00012207031,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.000030517578,0.125,0.0,9.403955e-38,0.0,2.0,24.0
0,0,0.03125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.0078125,0.0,0.0,0.0,2.0,24.0
0,0,0.000030517578,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.125,0.0,0.0,1.254e-42,2.0,24.0
0,0,0.0078125,0.000030517578,2.0,0.0,0,0,90,0.000030517578,0.0078125,0.125,0.0,7.34684e-40,0.0,2.0,24.0
